id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1521823834235494400	1521823834235494400	2022-05-04 12:07:30 UTC	2022-05-04	12:07:30	+0000	1192389223313096704	titikterangnews	Titik Terang		Meski sempat mengalami penurunan harga pada April 2022, kini harga Bahan Bakar Minyak (#BBM) Shell #Indonesia naik mulai 1 Mei 2022.  https://t.co/0fXRy6Si3O	in	[]	[]	['https://pbs.twimg.com/media/FR6as5kUUAATZM8.png']	0	0	0	['bbm', 'indonesia']	[]	https://twitter.com/TitikTerangNews/status/1521823834235494400	False		1	https://pbs.twimg.com/media/FR6as5kUUAATZM8.png							[]				
1521818653301215232	1520515410059460608	2022-05-04 11:46:55 UTC	2022-05-04	11:46:55	+0000	1341514616027791360	wviinteo	winnie		@Jiuntrz naik naik kea harga minyak aja :(	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/wviinteo/status/1521818653301215232	False		0								[]				
1521818465887145984	1521817594965024768	2022-05-04 11:46:10 UTC	2022-05-04	11:46:10	+0000	72018582	fierohutomo	Ero		Inflasi keliatan dr harga tiket. Tp masalahnya kalau harga minyak dan avtur udh murah, harga ga bakal diturunin. Iya tau kok mau nutupin loss waktu pandemi kmrn ga terbang, tp emg harus naik 80% bgt? Tolong lah pak @jokowi	in	[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/fierohutomo/status/1521818465887145984	False		0								[]				
1521807671242141696	1521807671242141696	2022-05-04 11:03:17 UTC	2022-05-04	11:03:17	+0000	1948899427	miaandinis	Spicychicken		Masih belum nyerah Nyari tiket Now Playing Fest day 3  Butuh 2 tiket tapi yg harga nya gak bikin jantungan.  Jangan tipu tipu yaaa :( harga minyak lagi naik woi 😑	in	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/miaandinis/status/1521807671242141696	False		0								[]				
1521806014034898949	1521806014034898949	2022-05-04 10:56:42 UTC	2022-05-04	10:56:42	+0000	1281602811860402178	masputr05811972	Masputra		Turun  harusnya juga seperti kala naik harga dong..!! Naiknya cepet turunya males2an  kayak manten baru ajaa..  Harga Minyak Goreng Mulai Turun, Dipicu Larangan Ekspor CPO?  https://t.co/Wv0gJ638bD	in	[]	['https://cnbc.id/NL4JdG']	[]	0	0	0	[]	[]	https://twitter.com/Masputr05811972/status/1521806014034898949	False		0								[]				
1521803831423631365	1521803831423631365	2022-05-04 10:48:01 UTC	2022-05-04	10:48:01	+0000	1412249759251787776	miartmor	Yor.		Harga minyak naik, harga bahan bakar naik, harga ayam naik, harga telur naik. Semuanya naik hanya gajiku yang gak naik-naik.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/miartmor/status/1521803831423631365	False		0								[]				
1521776158852886529	1521776158852886529	2022-05-04 08:58:04 UTC	2022-05-04	08:58:04	+0000	1434466604	ardannews	Ardan News		Harga minyak mentah naik pesat, mengapa OPEC tidak menurunkannya?: Harga minyak mentah dunia mencapai harga tertinggi dalam delapan tahun terakhir. Tapi mengapa produsen minyak terbesar dunia enggan menurunkannya?  https://t.co/h5xw256vMh	in	[]	['http://dlvr.it/SPkkjp']	[]	0	0	0	[]	[]	https://twitter.com/ArdanNews/status/1521776158852886529	False		0								[]				
1521760310792982528	1521756893534105601	2022-05-04 07:55:05 UTC	2022-05-04	07:55:05	+0000	1123467345354211329	eiette	Benua		@Iassitudre @fIaneuur Harga minyak naik juga aslinya salah Jill itu.	in	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/eIette/status/1521760310792982528	False		0								[{'screen_name': 'Iassitudre', 'name': 'Kee.', 'id': '1276533547696705538'}, {'screen_name': 'fIaneuur', 'name': 'Jillian', 'id': '1430430939809603585'}]				
1521755181066915842	1521755181066915842	2022-05-04 07:34:42 UTC	2022-05-04	07:34:42	+0000	116625684	vibiznews	vibiznews.com		Harga Minyak Dunia Naik Karena Laporan Turunnya Pasokan AS  https://t.co/Oezlsle9pR	in	[]	['https://www.vibiznews.com/2022/05/04/harga-minyak-dunia-naik-karena-laporan-turunnya-pasokan-as/']	[]	0	0	0	[]	[]	https://twitter.com/vibiznews/status/1521755181066915842	False		0								[]				
1521752225353064448	1521468128118509568	2022-05-04 07:22:57 UTC	2022-05-04	07:22:57	+0000	1259161736189374465	guguklautt	lice		@kyotoboyyy harga minyak naik boi	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/guguklautt/status/1521752225353064448	False		0								[{'screen_name': 'kyotoboyyy', 'name': 'WelEdwelllll', 'id': '1244544331039428608'}]				
1521740618351149057	1521682999561318400	2022-05-04 06:36:50 UTC	2022-05-04	06:36:50	+0000	1105323356725817350	jakiniza	pindoropoin		@amandalyaprilia nanti kalo mbok bakar orang2 lak kesusahan mau cari gas mbak 😂😂 wes harga minyak naik masak gas juga ukuran naik wakakakak	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/jakiniza/status/1521740618351149057	False		0								[{'screen_name': 'amandalyaprilia', 'name': 'Amanda Alya Aprilia🌸', 'id': '581776637'}]				
1521722553126903808	1521722553126903808	2022-05-04 05:25:03 UTC	2022-05-04	05:25:03	+0000	155169715	soloposdotcom	Solopos		Harga Minyak Goreng Cenderung Turun, Gas Elpiji dan Komoditas Lain Naik  https://t.co/Oh9rgRXlZ0	in	[]	['https://www.solopos.com/harga-minyak-goreng-cenderung-turun-gas-elpiji-dan-komoditas-lain-naik-1310222?utm_source=dlvr.it&utm_medium=twitter']	[]	0	0	0	[]	[]	https://twitter.com/soloposdotcom/status/1521722553126903808	False		0								[]				
1521722460609335296	1521722460609335296	2022-05-04 05:24:41 UTC	2022-05-04	05:24:41	+0000	1425007982299914243	capitalcomid	capital.com indonesia		Harga minyak lebih tinggi di pagi hari jam perdagangan Asia, dengan patokan internasional minyak mentah berjangka #Brent naik 0,64% menjadi $105,64 per barel. Minyak mentah berjangka AS naik 0,77% menjadi $103,20 per barel.  #usoil #Oil #oilprices #crudeoil #WTI  https://t.co/tWMq8oG5gK	in	[]	[]	['https://pbs.twimg.com/media/FR4-gUTakAAArtJ.jpg']	0	0	2	['brent', 'usoil', 'oil', 'oilprices', 'crudeoil', 'wti']	[]	https://twitter.com/capitalcomid/status/1521722460609335296	False		1	https://pbs.twimg.com/media/FR4-gUTakAAArtJ.jpg							[]				
1521721754313723905	1521715362320240640	2022-05-04 05:21:53 UTC	2022-05-04	05:21:53	+0000	1537930110	elkrova	www.satumerahputih.com		🆘harga minyak goreng juga di prediksi bakal naik lagi dah ... alasan nah mah jelas, 56.49% produksi bunga matahari, salah satu bahan baku minyak goreng dunia asal nah dari Ukraina dan Rusia 😂😂😂 makemak bakal ngamooook laghe dah  https://t.co/4g2fYWR3tk	in	[]	[]	['https://pbs.twimg.com/media/FR492zDaQAEPzFR.png']	2	0	1	[]	[]	https://twitter.com/elkrova/status/1521721754313723905	False		1	https://pbs.twimg.com/media/FR492zDaQAEPzFR.png							[]				
1521712349907890177	1521712349907890177	2022-05-04 04:44:30 UTC	2022-05-04	04:44:30	+0000	1069166430250196992	beritakinib	BeritaKini.biz		Minyak naik 1% selepas stok minyak mentah AS menandakan bekalan lebih ketat -  https://t.co/kgXFIJ0X9X SINGAPURA: Harga minyak meningkat pada permulaan dagangan Asia pada Rabu selepas data industri menun	in	[]	['https://beritakini.biz/minyak-naik-1-selepas-stok-minyak-mentah-as-menandakan-bekalan-lebih-ketat/']	[]	0	0	0	[]	[]	https://twitter.com/BeritakiniB/status/1521712349907890177	False		0								[]				
1521697636474318848	1521697636474318848	2022-05-04 03:46:02 UTC	2022-05-04	03:46:02	+0000	188438662	kompasekonomi	Kompas Ekonomi		Harga Minyak Dunia Naik Dipicu Penurunan Stok Minyak AS   https://t.co/KS1g6nBSRN	in	[]	['http://money.kompas.com/read/2022/05/04/104000426/harga-minyak-dunia-naik-dipicu-penurunan-stok-miny']	[]	0	0	0	[]	[]	https://twitter.com/KompasEkonomi/status/1521697636474318848	False		0								[]				
1521696514929688579	1521696514929688579	2022-05-04 03:41:35 UTC	2022-05-04	03:41:35	+0000	23343960	kompascom	Kompas.com		Harga minyak mentah dunia naik pada perdagangan hari ini, Rabu (4/5/2022).  https://t.co/6KMMyBSrAr	in	[]	['http://dlvr.it/SPk6xZ']	[]	0	0	0	[]	[]	https://twitter.com/kompascom/status/1521696514929688579	False		0								[]				
1521683134043279360	1521410241124052992	2022-05-04 02:48:25 UTC	2022-05-04	02:48:25	+0000	1201811943796789249	mrifkyrv	Rifki R V		@TxtdariHI Rusia dikasih sanksi malah makin untung gak sih nilai rb makin naik 😂 brand2 besar yg cabut diambil alih diganti label rusia. Malah ekonominya makin lancar. Jd gak begitu rugi2 amat masih bisa nutupin rugi2 lainnya dari naikin harga minyak bahkan biaya perang jg balik modal	in	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/mrifkyrv/status/1521683134043279360	False		0								[{'screen_name': 'TxtdariHI', 'name': 'Si Paling HI', 'id': '1292806214955307010'}]				
1521672558198018049	1521672558198018049	2022-05-04 02:06:23 UTC	2022-05-04	02:06:23	+0000	1269984567139565568	gusdetrianggara	𝕲𝖚𝖘𝖉𝖊 𝕿𝖗𝖎 𝕬𝖓𝖌𝖌𝖆𝖗𝖆 Ⓜ️		Wajarlah Harga minyak dunia terbang tinggi  Daftar Harga BBM Shell yang Naik per 1 Mei 2022   https://t.co/ZbpmyAiPUz	in	[]	['https://app.idn.media/Z4bBNZpYd4uy8n2U6']	[]	0	0	0	[]	[]	https://twitter.com/gusdetrianggara/status/1521672558198018049	False		0								[]				
1521665494499033088	1521652614764453888	2022-05-04 01:38:19 UTC	2022-05-04	01:38:19	+0000	1073401254523502592	daeng_umang	ef syakur		@maman1965 2 hari kemudian investasi hangus. Emak bilang harga minyak dunia lagi naik.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/daeng_umang/status/1521665494499033088	False		0								[{'screen_name': 'maman1965', 'name': 'IG : kangmaman1965', 'id': '405822983'}]				
1521635214367535104	1521126111823892481	2022-05-03 23:38:00 UTC	2022-05-03	23:38:00	+0000	1324928984455340032	judiantot	PongDarell		@Speedtrap_ @jokowi Minyak Goreng memang bahan menggoreng. Hargai Migor naik, mereka goreng, harga Migor turun, mereka goreng juga.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/JudiantoT/status/1521635214367535104	False		0								[{'screen_name': 'Speedtrap_', 'name': 'S̶p̶e̶e̶d̶-', 'id': '444260943'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]				
1521630065900982272	1521630065900982272	2022-05-03 23:17:32 UTC	2022-05-03	23:17:32	+0000	734706757	atw_208	Sistem Penikam		Walaupun harga minyak goreng naik Harga tahu tempe naik Harga BBM ikutan naik Tapi kan yang penting Imam Mahdi Turun..	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ATW_208/status/1521630065900982272	False		0								[]				
1521629992450285568	1521629992450285568	2022-05-03 23:17:15 UTC	2022-05-03	23:17:15	+0000	197256804	adestiaa	ADES		@Telkomsel kenapa makin mahal bangeet sih, cukup minyak aja yg naik paket Telkomsel jangaan 😭 Kukira naik harga untuk memperbaiki sinyal, ternyata sinyal nya makin parah 😭😭	in	[]	[]	[]	3	0	0	[]	[]	https://twitter.com/adestiaa/status/1521629992450285568	False		0								[]				
1521540528357003266	1521537747697410048	2022-05-03 17:21:45 UTC	2022-05-03	17:21:45	+0000	80559922	ferizandra	ferizandra		@PresidenKopi Harapannya ekspor CPO dilarang, produksi minyak goreng di dalam negeri bertambah, lalu harga minyak goreng turun... gak tauk, dech, kalo CPO malah diselundupin ke luar negeri mumpung harganya naik... 😷	in	[]	[]	[]	0	2	1	[]	[]	https://twitter.com/ferizandra/status/1521540528357003266	False		0								[{'screen_name': 'PresidenKopi', 'name': 'Presiden Kopi', 'id': '1021329195329179648'}]				
1521535794762043394	1521535794762043394	2022-05-03 17:02:56 UTC	2022-05-03	17:02:56	+0000	1501574295750733825	cesarfajarwo	Muhamad Cesar Fajar		Maka dari itu, gausah khawatir kalo berat badan mulai naik lagi abis lebaran, karna semua akan turun (lagi) pada waktunya kok. Kecuali harga minyak goreng si kayanya✌️	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/cesarfajarwo/status/1521535794762043394	False		0								[]				
1521505653969219584	1521061848530911232	2022-05-03 15:03:10 UTC	2022-05-03	15:03:10	+0000	1376230200	__sudutpandang	Dr. Sisilain,SE.,MM.,MA.,M.Han/Sisi(MawarMira)🇲🇨		@ungku_Luruh @Widodo17942907 @alisyarief @DKIJakarta Di DKI Jakarta harga minyak goreng naik tetapi tidak sampai membuat warga susah  Justru semakin banyak RM Padang murah, harga makanan secara umum stabil tidak mengalami kenaikan  https://t.co/3oFgUOf2Mt	in	[]	[]	['https://pbs.twimg.com/media/FR15TXUVIAEAg7J.jpg', 'https://pbs.twimg.com/media/FR15THjUUAAUYqZ.jpg']	1	0	1	[]	[]	https://twitter.com/__SudutPandang/status/1521505653969219584	False		1	https://pbs.twimg.com/media/FR15TXUVIAEAg7J.jpg							[{'screen_name': 'ungku_Luruh', 'name': '🍜TeserahKleanLah', 'id': '78790147'}, {'screen_name': 'Widodo17942907', 'name': 'Widodo', 'id': '1251032586895253505'}, {'screen_name': 'alisyarief', 'name': 'Ali Syarief', 'id': '30201110'}, {'screen_name': 'DKIJakarta', 'name': 'Pemprov DKI Jakarta', 'id': '166014938'}]				
1521494645867524100	1521494645867524100	2022-05-03 14:19:26 UTC	2022-05-03	14:19:26	+0000	2731857708	ayashhssn	Yashi		nak tumpang ke kl minggu depan tapi nak bayar aku ikut harga tiket bas. kau bangang ke apa? kos naik bas memang la murah sebab ramai. nak jimat pun otak tu pakai la. minyak pergi balik je dah berapa dengan tol lagi bayar hotel lagi. semua aku nak tanggung baik aku gerak sorang.	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/ayashhssn/status/1521494645867524100	False		0								[]				
1521491773306150914	1521491773306150914	2022-05-03 14:08:01 UTC	2022-05-03	14:08:01	+0000	1203646855671738368	arifnaleraja	Arif Naleraja		"Kalian serang orang dengan CPA CPO atau saat harga minyak goreng naik ngapain, tapi kalian mikir ini tidak. Kalian bukan buzzer ""Sawit Baik"" ya? haha .  https://t.co/d7uVm9gBaT"	in	[]	['https://www.hrw.org/id/report/2021/06/03/378784']	[]	0	0	0	[]	[]	https://twitter.com/Arifnaleraja/status/1521491773306150914	False		0								[]				
1521481024596844546	1521481024596844546	2022-05-03 13:25:18 UTC	2022-05-03	13:25:18	+0000	1219843146932047873	heiythru	ann		Menurutku wajar ajasi harga segini. Yapaling kemahalan 5k-10k. Inituh kek dijual satuan gitu nasi sendiri, sambel, teri, telor, urap, pekejing, belum harga minyak naik, gas, belum admin gobiz-nya. Aku bilang ini wajar tapi bukan berarti aq mau beli dengan harga segini wgwg	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/heiythru/status/1521481024596844546	False	https://twitter.com/tanyakanrl/status/1521411749894795265	0								[]				
1521459971871100928	1519443542543720449	2022-05-03 12:01:39 UTC	2022-05-03	12:01:39	+0000	957680821162291200	umpugading	gading cancer		@KompasTV Apa iya pak tak dibiarkan,,sudah brp lama harga minya naik,dan tragedi kapal minyak tumpah bagaimana kelanjutannya ya pak..	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/UmpuGading/status/1521459971871100928	False		0								[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]				
1521456564330242048	1521456564330242048	2022-05-03 11:48:06 UTC	2022-05-03	11:48:06	+0000	864334585860980737	haibundacom	haibunda		Harga minyak goreng yang kemarin sempat mengalami naik-turun kini sudah mulai melandai. Bunda, berikut ini daftar merek yang mengalami penurunan harga.  https://t.co/zzO8VvJYzl	in	[]	['https://www.haibunda.com/moms-life/20220501171223-76-272955/harga-minyak-goreng-mulai-turun-jelang-lebaran-jadi-berapa?utm_term=Autofeed&utm_medium=Social&utm_content=haibunda.com&utm_source=Twitter#Echobox=1651576747']	[]	0	0	0	[]	[]	https://twitter.com/haibundacom/status/1521456564330242048	False		0								[]				
1521446439175479298	1521361121814274048	2022-05-03 11:07:52 UTC	2022-05-03	11:07:52	+0000	987590093346091008	raflipadang	Perubahan		@RoisKuncoro Memang Wakanda negara siluman , dimana2 kejadian tak akan terlihat di negara lain , ada harga bahan mentah menurun derastis , malah olahan dari bahan mentah menjadi naik secara drastis , padahal para petani pemilik lahan sawit pribadi , bisa mengolah sendiri , minyak kelapa sawit	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RafliPadang/status/1521446439175479298	False		0								[{'screen_name': 'RoisKuncoro', 'name': 'Berdarah dingin', 'id': '1231868608441024513'}]				
1521421815088054273	1521421815088054273	2022-05-03 09:30:02 UTC	2022-05-03	09:30:02	+0000	115936810	tribunpontianak	Tribun Pontianak		India Kelimpungan Gara-gara Indonesia Setop Ekspor Minyak Goreng, Harga Naik 20 % Tak Sampai Sebulan #MinyakGoreng #minyak    https://t.co/V2GTrBxt1b	in	[]	['https://pontianak.tribunnews.com/2022/05/03/india-kelimpungan-gara-gara-indonesia-setop-ekspor-minyak-goreng-harga-naik-20-tak-sampai-sebulan']	[]	0	0	0	['minyakgoreng', 'minyak']	[]	https://twitter.com/tribunpontianak/status/1521421815088054273	False		0								[]				
1521413122799865856	1521327307532632064	2022-05-03 08:55:29 UTC	2022-05-03	08:55:29	+0000	1350215784333680642	erlangga1000	Erlangga		@PadmavatiPrati1 nangis aja yg kenceng bu...  lebih nangis ibu² yg harga minyak naik	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Erlangga1000/status/1521413122799865856	False		0								[{'screen_name': 'PadmavatiPrati1', 'name': 'Padmavati Pratiwi', 'id': '1411528392298569731'}]				
1521375809386463232	1521375809386463232	2022-05-03 06:27:13 UTC	2022-05-03	06:27:13	+0000	1252799572893511683	tribunlombokcom	TribunLombok.com		Harga minyak goreng dari berbagai merk seperti Bimoli, Fortune, Tropical hingga Sania kini tengah naik di pasaran.  #alfamart #indomaret #minyakgoreng #hargaminyakgoreng #bimoli #sania   https://t.co/L6457OFKpw	in	[]	['https://lombok.tribunnews.com/2022/05/03/rata-rata-masih-di-angka-rp-24000-berikut-harga-minyak-goreng-3-mei-2022-di-indomaret-alfamart']	[]	0	0	0	['alfamart', 'indomaret', 'minyakgoreng', 'hargaminyakgoreng', 'bimoli', 'sania']	[]	https://twitter.com/TribunLombokcom/status/1521375809386463232	False		0								[]				
1521361441982676992	1521050790278086656	2022-05-03 05:30:07 UTC	2022-05-03	05:30:07	+0000	3558100944	cepihdht	Cepi Hdht		@SantorinisSun Harga Minyak goreng naik nangis, harga sawit anjlok gegara larangan ekspor juga nangis	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/CepiHdht/status/1521361441982676992	False		0								[{'screen_name': 'SantorinisSun', 'name': 'Santorini☀️♌🌙', 'id': '980685208969031680'}]				
1521360780582883329	1521360780582883329	2022-05-03 05:27:30 UTC	2022-05-03	05:27:30	+0000	89191101	bungfarid	Bung Farid		Minggu depan kita cek lagi harga minyak goreng, mudah2an bisa turun  Harga TBS Sawit sudah anjlok parah, harga pupuk makin mahal  Yang saya takutkan, harga migor gak turun2, harga TBS sudah keburu anjlok dan berat untuk naik lagi, tapi semoga ketakutan saya ini tidak terjadi	in	[]	[]	[]	1	2	2	[]	[]	https://twitter.com/bungfarid/status/1521360780582883329	False		0								[]				
1521341428802146304	1521341428802146304	2022-05-03 04:10:36 UTC	2022-05-03	04:10:36	+0000	1215289012551741443	topinfo_id	TopInfo		Harga Minyak Dunia Naik Imbas Sinyal Uni Eropa Larang Pasokan Rusia  https://t.co/Rrct7DVY8m	in	[]	['https://www.mitramarketplace.com/2022/05/03/harga-minyak-dunia-naik-imbas-sinyal-uni-eropa-larang-pasokan-rusia/']	[]	0	0	0	[]	[]	https://twitter.com/topinfo_id/status/1521341428802146304	False		0								[]				
1521332578921631747	1521332578921631747	2022-05-03 03:35:26 UTC	2022-05-03	03:35:26	+0000	17128975	cnnindonesia	CNN Indonesia		Harga Minyak Dunia Naik Imbas Sinyal Uni Eropa Larang Pasokan Rusia  https://t.co/KDOwrXenud	in	[]	['https://cnnindonesia.com/ekonomi/20220503101104-85-792549/harga-minyak-dunia-naik-imbas-sinyal-uni-eropa-larang-pasokan-rusia?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed']	[]	0	3	9	[]	[]	https://twitter.com/CNNIndonesia/status/1521332578921631747	False		0								[]				
1521320278998982656	1521320278998982656	2022-05-03 02:46:33 UTC	2022-05-03	02:46:33	+0000	1253240390628421632	sariagri_id	#PetaniPahlawanku		Harga Minyak Naik Didorong Kekhawatiran Pasokan  https://t.co/TWBPi1EIAS #sariagri #pertanian	in	[]	['http://dlvr.it/SPfl39']	[]	0	0	0	['sariagri', 'pertanian']	[]	https://twitter.com/sariagri_id/status/1521320278998982656	False		0								[]				
1521318860627976192	1521023123700830208	2022-05-03 02:40:55 UTC	2022-05-03	02:40:55	+0000	588017363	jam_tua	Jam Tua		@detikcom Alhamdulillah ekspor di stop dulu. Untuk mentabilkan harga minyak. Sementara Gorengan dan krupuk masih tetep harga naik	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jam_tua/status/1521318860627976192	False		0								[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]				
1521307258239733760	1521050790278086656	2022-05-03 01:54:49 UTC	2022-05-03	01:54:49	+0000	794927351213625345	idaneego1	Idan EEGO		@surya_a_m @SantorinisSun @susipudjiastuti Kau tau waktu zaman sby yg naik bbm jenis apa?premium coyyy yg naik bbm subsidi,nah sekrang yg naik pertamax yg bukan bbm jenis subsidi,sering2 keluar rumah bro,tau guna ny larang exspor sawit,biar harga minyak dlem negeri turun,biar emak kau bini kau dag ribut lg minyak mahal😂	in	[]	[]	[]	2	0	5	[]	[]	https://twitter.com/IdanEEGO1/status/1521307258239733760	False		0								[{'screen_name': 'surya_a_m', 'name': 'ꌚꋫꁒ #99ꋫ꒓ꁒꐟ', 'id': '3146003605'}, {'screen_name': 'SantorinisSun', 'name': 'Santorini☀️♌🌙', 'id': '980685208969031680'}, {'screen_name': 'susipudjiastuti', 'name': 'Susi Pudjiastuti', 'id': '2606229566'}]				
1521303680750096386	1521050790278086656	2022-05-03 01:40:36 UTC	2022-05-03	01:40:36	+0000	1430363585574621190	pasutriharmoni6	pasutri_harmonis		@haermuhamad @SantorinisSun Lho dulu yang naik kan premium (BBM bersubsidi) dan yang naik sekarang kan Pertamax, bukankah Pertamax harganya memang naik turun?   Bukankah Pertamax bukan BBM bersubsidi yang harganya d lepas sesuai harga minyak dunia	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/pasutriharmoni6/status/1521303680750096386	False		0								[{'screen_name': 'haermuhamad', 'name': 'ikhf_90', 'id': '136875573'}, {'screen_name': 'SantorinisSun', 'name': 'Santorini☀️♌🌙', 'id': '980685208969031680'}]				
1521300801221632000	1521300801221632000	2022-05-03 01:29:10 UTC	2022-05-03	01:29:10	+0000	47274731	okezonenews	Okezone		Harga Minyak 'Rebound', Brent Naik Jadi USD107/Barel #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia .  https://t.co/ttgBsvzCYc	in	[]	['https://economy.okezone.com/read/2022/05/03/320/2588669/harga-minyak-i-rebound-i-brent-naik-jadi-usd107-barel']	[]	0	0	0	['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']	[]	https://twitter.com/okezonenews/status/1521300801221632000	False		0								[]				
1521299691593699328	1521026658425221122	2022-05-03 01:24:45 UTC	2022-05-03	01:24:45	+0000	996778268891136002	aryarizky_17	Mas Arrr		2nd, isu minyak goreng nampaknya bener2 jd pukulan telak bg pemerintahan saat ini. Mulai dr migor langka, harga naik, migor ada tp harga mahal, dan terakhir diduga mafianya ada di tubuh pemerintahan 😅 Klo udh urusan perut, rakyat pasti bergejolak.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/aryarizky_17/status/1521299691593699328	False		0								[]				
1521298074349740032	1521050790278086656	2022-05-03 01:18:19 UTC	2022-05-03	01:18:19	+0000	480117969	haryono_72	OLO RUPA MENANG DONGA		"@SantorinisSun Harga sawit turun ""NANGIS harga minyak goreng naik ""NANGIS"	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/haryono_72/status/1521298074349740032	False		0								[{'screen_name': 'SantorinisSun', 'name': 'Santorini☀️♌🌙', 'id': '980685208969031680'}]				
1521297303549607936	1521297303549607936	2022-05-03 01:15:16 UTC	2022-05-03	01:15:16	+0000	1409731973581467648	jasmyne_sabiya	JasmyneSab1ya		Pertalite &amp; Gas Elpiji Bakal Naik, Hajat Hidup Rakyat Diperdagangkan  Pemerintah berdalih bahwa kenaikan harga BBM tidak bisa dihindari seiring dengan lonjakan harga minyak mentah global imbas perang Rusia-Ukraina. Lalu bagaimanakah pandangan Islam?   https://t.co/G9EPb2Qcae  https://t.co/eKRg6N59ov	in	[]	['https://youtu.be/Re6zca3kJ24']	['https://pbs.twimg.com/media/FRy71aFUcAAhALr.jpg']	0	0	0	[]	[]	https://twitter.com/jasmyne_sabiya/status/1521297303549607936	False		1	https://pbs.twimg.com/media/FRy71aFUcAAhALr.jpg							[]				
1521297253104689153	1521297253104689153	2022-05-03 01:15:04 UTC	2022-05-03	01:15:04	+0000	1409731138675875842	js65426144	Usyik2		Pertalite &amp; Gas Elpiji Bakal Naik, Hajat Hidup Rakyat Diperdagangkan  Pemerintah berdalih bahwa kenaikan harga BBM tidak bisa dihindari seiring dengan lonjakan harga minyak mentah global imbas perang Rusia-Ukraina. Lalu bagaimanakah pandangan Islam?   https://t.co/LflpMRhoic  https://t.co/an1wJVP6QJ	in	[]	['https://youtu.be/Re6zca3kJ24']	['https://pbs.twimg.com/media/FRy7yhUVEAAwHCl.jpg']	0	0	0	[]	[]	https://twitter.com/JS65426144/status/1521297253104689153	False		1	https://pbs.twimg.com/media/FRy7yhUVEAAwHCl.jpg							[]				
1521295259451334656	1521126111823892481	2022-05-03 01:07:08 UTC	2022-05-03	01:07:08	+0000	3161692884	yossiec777	Gilberto		@Speedtrap_ @jokowi Dilarang ekspor cpo dan turunannya nangis, harga minyak goreng naik nangis, terus elo itu maunya apa sus? Nangis elo itu buat pengusaha atau buat rakyat?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/YossieC777/status/1521295259451334656	False		0								[{'screen_name': 'Speedtrap_', 'name': 'S̶p̶e̶e̶d̶-', 'id': '444260943'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]				
1521266569837707264	1521050790278086656	2022-05-02 23:13:08 UTC	2022-05-02	23:13:08	+0000	1430363585574621190	pasutriharmoni6	pasutri_harmonis		@haermuhamad @SantorinisSun Bukankah harga Pertamax memang naik turun ya biasanya? Menyesuaikan harga minyak dunia. Coba d cek diingat2 lagi. Nantinya kalau harga minyak dunia turun harga Pertamax jg turun juga.  Hidup dan pikiran anda bebas jangan mau dijajah orang2 oposisi yang suka menghasut	in	[]	[]	[]	3	0	2	[]	[]	https://twitter.com/pasutriharmoni6/status/1521266569837707264	False		0								[{'screen_name': 'haermuhamad', 'name': 'ikhf_90', 'id': '136875573'}, {'screen_name': 'SantorinisSun', 'name': 'Santorini☀️♌🌙', 'id': '980685208969031680'}]				
